web-scraper-order,web-scraper-start-url,movies,
"1525943565-20840","https://bechdeltest.com/?list=all","The Holy Girl","null"
"1525943565-23196","https://bechdeltest.com/?list=all","House","null"
"1525943565-18186","https://bechdeltest.com/?list=all","G.I. Joe: Retaliation","null"
"1525943565-20999","https://bechdeltest.com/?list=all","Heung joh chow heung yau chow (Turn Left, Turn Right)","null"
"1525943565-22230","https://bechdeltest.com/?list=all","Speed","null"
"1525943565-21966","https://bechdeltest.com/?list=all","Fly Away Home","null"
"1525943565-21880","https://bechdeltest.com/?list=all","Kiss the Girls","null"
"1525943565-20228","https://bechdeltest.com/?list=all","Music and Lyrics","null"
"1525943565-21621","https://bechdeltest.com/?list=all","Go!","null"
"1525943565-24533","https://bechdeltest.com/?list=all","Gulliver's Travels","null"
"1525943565-18503","https://bechdeltest.com/?list=all","The Campaign","null"
"1525943565-22371","https://bechdeltest.com/?list=all","Home Alone 2: Lost in New York","null"
"1525943565-22734","https://bechdeltest.com/?list=all","The Princess Bride","null"
"1525943565-21620","https://bechdeltest.com/?list=all","Girl, Interrupted","null"
"1525943565-21693","https://bechdeltest.com/?list=all","54","null"
"1525943565-20578","https://bechdeltest.com/?list=all","Barbie: Fairytopia","null"
"1525943565-23179","https://bechdeltest.com/?list=all","3 Women","null"
"1525943565-20709","https://bechdeltest.com/?list=all","Robots","null"
"1525943565-18637","https://bechdeltest.com/?list=all","The Lorax","null"
"1525943565-17156","https://bechdeltest.com/?list=all","Christine","null"
"1525943565-17086","https://bechdeltest.com/?list=all","Un beau soleil interieur","null"
"1525943565-22574","https://bechdeltest.com/?list=all","Friday the 13th Part VIII: Jason Takes Manhattan","null"
"1525943565-24203","https://bechdeltest.com/?list=all","The Mortal Storm","null"
"1525943565-22634","https://bechdeltest.com/?list=all","Coming to America","null"
"1525943565-19982","https://bechdeltest.com/?list=all","Okuribito (Departures)","null"
"1525943565-19934","https://bechdeltest.com/?list=all","I Sell the Dead","null"
"1525943565-18586","https://bechdeltest.com/?list=all","Heruta sukeruta","null"
"1525943565-21301","https://bechdeltest.com/?list=all","The Fast and the Furious","null"
"1525943565-19611","https://bechdeltest.com/?list=all","Futurama: Into the Wild Green Yonder","null"
"1525943565-21357","https://bechdeltest.com/?list=all","Me Without You","null"
"1525943565-22024","https://bechdeltest.com/?list=all","Spy Hard","null"
"1525943565-22269","https://bechdeltest.com/?list=all","The Evil Cult","null"
"1525943565-19124","https://bechdeltest.com/?list=all","We Have a Pope","null"
"1525943565-20762","https://bechdeltest.com/?list=all","50 First Dates","null"
"1525943565-16926","https://bechdeltest.com/?list=all","Band Aid","null"
"1525943565-23495","https://bechdeltest.com/?list=all","The Party","null"
"1525943565-18108","https://bechdeltest.com/?list=all","The Book Thief","null"
"1525943565-19645","https://bechdeltest.com/?list=all","I Love You Phillip Morris","null"
"1525943565-18194","https://bechdeltest.com/?list=all","Gimme Shelter","null"
"1525943565-21472","https://bechdeltest.com/?list=all","Finding Forrester","null"
"1525943565-23335","https://bechdeltest.com/?list=all","Sleeper","null"
"1525943565-21746","https://bechdeltest.com/?list=all","The Lion King 2: Simba's Pride","null"
"1525943565-23401","https://bechdeltest.com/?list=all","Lust for a Vampire","null"
"1525943565-18304","https://bechdeltest.com/?list=all","Mud","null"
"1525943565-17600","https://bechdeltest.com/?list=all","The Revenant","null"
"1525943565-18531","https://bechdeltest.com/?list=all","The Devil's Carnival","null"
"1525943565-18714","https://bechdeltest.com/?list=all","Seven Psychopaths","null"
"1525943565-19045","https://bechdeltest.com/?list=all","Quarantine 2: Terminal","null"
"1525943565-19849","https://bechdeltest.com/?list=all","Bonnie & Clyde vs. Dracula","null"
"1525943565-24317","https://bechdeltest.com/?list=all","The Cat's-Paw","null"
"1525943565-20341","https://bechdeltest.com/?list=all","Altered","null"
"1525943565-19260","https://bechdeltest.com/?list=all","For 80 Days","null"
"1525943565-18263","https://bechdeltest.com/?list=all","The Last Exorcism Part II","null"
"1525943565-20754","https://bechdeltest.com/?list=all","White Noise","null"
"1525943565-23991","https://bechdeltest.com/?list=all","Westward the Women","null"
"1525943565-22837","https://bechdeltest.com/?list=all","Fright Night","null"
"1525943565-20202","https://bechdeltest.com/?list=all","Knocked Up","null"
"1525943565-19441","https://bechdeltest.com/?list=all","The Town","null"
"1525943565-22774","https://bechdeltest.com/?list=all","Howard The Duck","null"
"1525943565-19039","https://bechdeltest.com/?list=all","Pirates of the Caribbean: On Stranger Tides","null"
"1525943565-24373","https://bechdeltest.com/?list=all","A Nous la Liberte","null"
"1525943565-23166","https://bechdeltest.com/?list=all","Jaws 2","null"
"1525943565-18583","https://bechdeltest.com/?list=all","The Happy Caterpillars","null"
"1525943565-18739","https://bechdeltest.com/?list=all","Struck by Lightning","null"
"1525943565-18543","https://bechdeltest.com/?list=all","Entrance","null"
"1525943565-17240","https://bechdeltest.com/?list=all","Justice League vs. Teen Titans","null"
"1525943565-18436","https://bechdeltest.com/?list=all","Yip Man: Jung gik yat jin","null"
"1525943565-21707","https://bechdeltest.com/?list=all","Blade","null"
"1525943565-21935","https://bechdeltest.com/?list=all","Beavis and Butt-Head Do America","null"
"1525943565-18526","https://bechdeltest.com/?list=all","Dead Man's Burden","null"
"1525943565-17694","https://bechdeltest.com/?list=all","A Walk Among the Tombstones","null"
"1525943565-24006","https://bechdeltest.com/?list=all","Stage Fright","null"
"1525943565-24493","https://bechdeltest.com/?list=all","Rebecca of Sunnybrook Farm","null"
"1525943565-22610","https://bechdeltest.com/?list=all","Turner & Hooch","null"
"1525943565-19476","https://bechdeltest.com/?list=all","The Women on the 6th Floor","null"
"1525943565-19915","https://bechdeltest.com/?list=all","Ghost in the Shell 2.0","null"
"1525943565-22082","https://bechdeltest.com/?list=all","Dragon Ball Z: Wrath of the Dragon","null"
"1525943565-23893","https://bechdeltest.com/?list=all","The Prodigal","null"
"1525943565-17457","https://bechdeltest.com/?list=all","Emelie","null"
"1525943565-19630","https://bechdeltest.com/?list=all","Harry Brown","null"
"1525943565-17028","https://bechdeltest.com/?list=all","The Meyerowitz Stories (new and selected)","null"
"1525943565-17683","https://bechdeltest.com/?list=all","3 Days to Kill","null"
"1525943565-24256","https://bechdeltest.com/?list=all","The Mad Miss Manton","null"
"1525943565-18901","https://bechdeltest.com/?list=all","Footloose","null"
"1525943565-17813","https://bechdeltest.com/?list=all","Grace of Monaco","null"
"1525943565-21251","https://bechdeltest.com/?list=all","The Vagina Monologues","null"
"1525943565-20039","https://bechdeltest.com/?list=all","Superhero Movie","null"
"1525943565-17385","https://bechdeltest.com/?list=all","A Perfect Day","null"
"1525943565-23977","https://bechdeltest.com/?list=all","Alice in Wonderland","null"
"1525943565-18119","https://bechdeltest.com/?list=all","Clear History","null"
"1525943565-18964","https://bechdeltest.com/?list=all","Jiro Dreams of Sushi","null"
"1525943565-17766","https://bechdeltest.com/?list=all","The Disappearance of Eleanor Rigby: Them","null"
"1525943565-19819","https://bechdeltest.com/?list=all","10,000 BC","null"
"1525943565-21266","https://bechdeltest.com/?list=all","A Knight's Tale","null"
"1525943565-18730","https://bechdeltest.com/?list=all","Snow White and the Huntsman","null"
"1525943565-17711","https://bechdeltest.com/?list=all","As Above So Below","null"
"1525943565-19753","https://bechdeltest.com/?list=all","She, a Chinese","null"
"1525943565-23889","https://bechdeltest.com/?list=all","Not as a Stranger","null"
"1525943565-21661","https://bechdeltest.com/?list=all","Sleepy Hollow","null"
"1525943565-21607","https://bechdeltest.com/?list=all","East Is East","null"
"1525943565-19943","https://bechdeltest.com/?list=all","Jumper","null"
"1525943565-20261","https://bechdeltest.com/?list=all","The Savages","null"
"1525943565-19749","https://bechdeltest.com/?list=all","The Scouting Book for Boys","null"
"1525943565-22009","https://bechdeltest.com/?list=all","The Preacher's Wife","null"
"1525943565-22896","https://bechdeltest.com/?list=all","El pico 2","null"
"1525943565-24494","https://bechdeltest.com/?list=all","Gretchen the Greenhorn","null"
"1525943565-20390","https://bechdeltest.com/?list=all","Day Night Day Night","null"
"1525943565-18721","https://bechdeltest.com/?list=all","Sinister","null"
"1525943565-24187","https://bechdeltest.com/?list=all","A Chump at Oxford","null"
"1525943565-23667","https://bechdeltest.com/?list=all","Shock Corridor","null"
"1525943565-22714","https://bechdeltest.com/?list=all","House II: The Second Story","null"
"1525943565-18888","https://bechdeltest.com/?list=all","Drengen der ikke kunne svomme","null"
"1525943565-22593","https://bechdeltest.com/?list=all","My Left Foot","null"
"1525943565-20767","https://bechdeltest.com/?list=all","A Good Woman","null"
"1525943565-17778","https://bechdeltest.com/?list=all","Ek Villain","null"
"1525943565-23562","https://bechdeltest.com/?list=all","How to Steal a Million","null"
"1525943565-20800","https://bechdeltest.com/?list=all","Christmas with the Kranks","null"
"1525943565-20272","https://bechdeltest.com/?list=all","The Signal","null"
"1525943565-23182","https://bechdeltest.com/?list=all","A Little Night Music","null"
"1525943565-22883","https://bechdeltest.com/?list=all","Amadeus","null"
"1525943565-22058","https://bechdeltest.com/?list=all","Billy Madison","null"
"1525943565-20648","https://bechdeltest.com/?list=all","Imagine Me &amp; You","null"
"1525943565-18071","https://bechdeltest.com/?list=all","All is Lost","null"
"1525943565-23683","https://bechdeltest.com/?list=all","The Day of the Triffids","null"
"1525943565-17568","https://bechdeltest.com/?list=all","Miss You Already","null"
"1525943565-23234","https://bechdeltest.com/?list=all","Sebastiane","null"
"1525943565-24123","https://bechdeltest.com/?list=all","Window in the Window","null"
"1525943565-24084","https://bechdeltest.com/?list=all","Two Sisters from Boston","null"
"1525943565-24352","https://bechdeltest.com/?list=all","Boudu Saved from Drowning","null"
"1525943565-17873","https://bechdeltest.com/?list=all","Learning to Drive","null"
"1525943565-18663","https://bechdeltest.com/?list=all","Okami kodomo no ame to yuki","null"
"1525943565-17901","https://bechdeltest.com/?list=all","Million Dollar Arm","null"
"1525943565-20170","https://bechdeltest.com/?list=all","Gone Baby Gone","null"
"1525943565-24275","https://bechdeltest.com/?list=all","Stella Dallas","null"
"1525943565-22633","https://bechdeltest.com/?list=all","Cinema Paradiso","null"
"1525943565-21437","https://bechdeltest.com/?list=all","The Beach","null"
"1525943565-22617","https://bechdeltest.com/?list=all","A Nightmare on Elm Street 4: The Dream Master","null"
"1525943565-19419","https://bechdeltest.com/?list=all","The Spy Next Door","null"
"1525943565-21789","https://bechdeltest.com/?list=all","Six Days Seven Nights","null"
"1525943565-20290","https://bechdeltest.com/?list=all","Timecrimes","null"
"1525943565-20122","https://bechdeltest.com/?list=all","The Bucket List","null"
"1525943565-19298","https://bechdeltest.com/?list=all","Inception","null"
"1525943565-20865","https://bechdeltest.com/?list=all","Maria Full of Grace","null"
"1525943565-22333","https://bechdeltest.com/?list=all","The Wedding Banquet","null"
"1525943565-21907","https://bechdeltest.com/?list=all","Scream 2","null"
"1525943565-24060","https://bechdeltest.com/?list=all","The Paradine Case","null"
"1525943565-21115","https://bechdeltest.com/?list=all","Barbie as Rapunzel","null"
"1525943565-20595","https://bechdeltest.com/?list=all","Charlie and the Chocolate Factory","null"
"1525943565-19169","https://bechdeltest.com/?list=all","The Back-up Plan","null"
"1525943565-18093","https://bechdeltest.com/?list=all","Bends","null"
"1525943565-19251","https://bechdeltest.com/?list=all","The Extraordinary Adventures of Adele Blanc-Sec","null"
"1525943565-18943","https://bechdeltest.com/?list=all","Hugo","null"
"1525943565-20852","https://bechdeltest.com/?list=all","Jennifer's Shadow","null"
"1525943565-18630","https://bechdeltest.com/?list=all","Les Miserables","null"
"1525943565-22868","https://bechdeltest.com/?list=all","The Sure Thing","null"
"1525943565-22441","https://bechdeltest.com/?list=all","L.A. Story","null"
"1525943565-20284","https://bechdeltest.com/?list=all","Sword of the Stranger","null"
"1525943565-20970","https://bechdeltest.com/?list=all","The Cheetah Girls","null"
"1525943565-19296","https://bechdeltest.com/?list=all","The Illusionist","null"
"1525943565-17770","https://bechdeltest.com/?list=all","The Drop","null"
"1525943565-22932","https://bechdeltest.com/?list=all","The Terminator","null"
"1525943565-18597","https://bechdeltest.com/?list=all","I Belong","null"
"1525943565-20377","https://bechdeltest.com/?list=all","Cars","null"
"1525943565-24458","https://bechdeltest.com/?list=all","The Navigator","null"
"1525943565-18474","https://bechdeltest.com/?list=all","Bachelorette","null"
"1525943565-21559","https://bechdeltest.com/?list=all","What Lies Beneath","null"
"1525943565-23764","https://bechdeltest.com/?list=all","Anatomy of a Murder","null"
"1525943565-19013","https://bechdeltest.com/?list=all","The Moth Diaries","null"
"1525943565-17170","https://bechdeltest.com/?list=all","Dernieres nouvelles du cosmos","null"
"1525943565-18858","https://bechdeltest.com/?list=all","Circumstance","null"
"1525943565-19332","https://bechdeltest.com/?list=all","The Lottery","null"
"1525943565-20849","https://bechdeltest.com/?list=all","The Incredibles","null"
"1525943565-21779","https://bechdeltest.com/?list=all","The Rugrats Movie","null"
"1525943565-19707","https://bechdeltest.com/?list=all","My Last Five Girlfriends","null"
"1525943565-19663","https://bechdeltest.com/?list=all","Ju-on: Black Ghost","null"
